AccountNumber;CardNo;TransactionNo;TransactionAmount
4390702898829361;820832115804934;177471285;$9,167.91 
2946458711157653;634267524075795;177682441;$3,629.17 
1978029707382796;560747516191612;177688705;$8,452.58 
2838780908309800;882631297640714;177772851;$1,184.90 
2637654259852218;558401032261555;177877887;$4,093.64 
8141571251236982;678867522108769;177968283;$4,090.51 
4433882692287070;578110753303717;17821362;$2,675.66 
8651977487028261;412097116963999;17842196;$1,984.52 
6083910113984310;561717467831312;178454126;$6,235.24 
8923039555471477;443492229228214;178497636;$1,045.71 
6939505697829067;947742048519091;178514429;$9,175.20 
8600772266383173;629243583727014;178652745;$6,124.75 
8444566732945577;488651337161352;178757439;$3,165.59 
2858149401560969;947583457315835;178783837;$432.30 
1597562806236324;895162186330531;178821121;$6,126.86 
8740138902269971;353226279573264;178823334;$1,607.75 
5764190532733493;228428789014873;179129139;$4,348.13 
8878492603970302;923693674999396;179404858;$3,997.09 
4576918963024698;839708264375098;179669930;$9,569.00 
3516336062122450;886789451228471;179763246;$6,600.41 
2853298348936397;910708762619352;179925843;$350.76 
5712312310713306;253092790793099;179943002;$6,312.11 
8491264240259200;696303273483157;18003914;$1,072.16 
9761135962998707;486437282282029;180285189;$5,336.07 
9308508435534137;789835553683464;180541993;$4,854.26 
2168896549225179;472162860984097;180749020;$5,849.79 
4780536089083596;611713712365379;180777627;$9,808.00 
6632443426223115;445597974826679;180959661;$417.48 
8794770655356905;787526598804583;181120173;$2,109.17 
1306594908382922;203256332778871;181323637;$4,361.93 
6819981985434297;438667502429361;181435387;$6,421.41 
4546229983116036;547694813356296;181749854;$2,425.92 
8537557454863476;998905815378691;181842692;$7,122.71 
9333797064955593;454636455725415;182079398;$8,485.02 
2615715363366688;753463507046968;182160235;$3,539.26 
4966016761547800;925289685503340;182219493;$3,195.97 
2629966194437917;561091563100262;182301205;$9,973.41 
4017264229499813;865625030578794;182317057;$8,587.14 
9366402304370816;557160660329087;182345228;$6,781.26 
1501403750334739;849058779034760;182367819;$4,257.15 
6899136644723373;785587994516724;182435497;$1,679.97 
1066944444270042;723852308412493;182628903;$8,492.28 
7954067009416982;468682906888559;182773784;$5,697.76 
9730927646561812;426338359730653;182782249;$6,815.88 
1752399099241773;120701751728470;182814822;$7,523.19 
3108043424947418;114328417341249;182821980;$3,691.19 
4024574857426990;667295044463112;183002346;$8,815.43 
8187351839086232;838026759202577;18352807;$592.87 
2220473151442652;872584362345482;183557062;$849.38 
5267243500098837;785907833457868;183770768;$117.59 
1625827199654847;409368280062191;183814658;$9,082.91 
9153072620985931;966225218563730;184070204;$7,150.25 
8740138902269971;240262305729963;184189838;$6,209.74 
2731211520250741;973164630862081;184448200;$8,109.03 
8609965816870175;549035733126436;18457462;$48.85 
7804800654407761;856967932274613;185029248;$7,823.59 
6691281110919103;452346461712962;185143678;$8,071.70 
5145740801853560;606626240565928;185298761;$6,805.07 
4889662321952024;363149741262781;185450677;$7,898.85 
4433882692287070;578110753303717;185535130;$2,601.09 
9622245278773899;899376027885579;185736848;$1,896.58 
8187351839086232;838026759202577;185924258;$8,640.22 
5139603042321938;491706336014738;186324358;$8,906.76 
4889662321952024;726603937607336;186365106;$701.08 
5056264168723206;656489091635648;186405386;$3,603.11 
4542531281056481;109194491040551;186432980;$9,299.86 
6184565346070119;879121839995815;186436919;$3,715.90 
4076145806443696;136189269905419;186471425;$6,940.02 
8298151124135074;987429842000563;186512332;$8,616.28 
3429623238021484;505753359200054;186646792;$4,930.80 
5673002110773223;640741270156468;186698528;$8,072.03 
8802117003155409;243797532902240;186712687;$3,328.11 
7087032353271219;178044221247726;186860664;$2,983.42 
9337546014653550;168654481119868;186896900;$5,049.06 
6407229365713619;198255026713685;186938938;$2,197.60 
3434287859007579;352308802245513;187125637;$1,833.34 
7139161324388006;939143152616795;187480122;$2,524.28 
4889662321952024;551796629582808;187546694;$5,438.19 
7105520664714818;544232981687482;187805994;$8,216.36 
4584169200866802;645250660482013;188028639;$9,336.35 
5961978505421596;518314204690526;188101740;$2,744.65 
3801048139129210;781831251418549;188350878;$3,191.71 
1778406532534837;947719848065340;188431093;$820.05 
4707595286590969;776325717487969;188536139;$5,497.94 
2020287887498511;410516011511118;188627628;$4,202.18 
9649286083316432;284353336422939;189191465;$9,073.23 
6012495347637823;516966532416644;189578156;$998.64 
9109362382376279;393377967186220;190047543;$3,136.82 
9896902159058977;323248046759980;190151841;$5,192.30 
8116264253155472;719717307106935;19026597;$3,008.82 
6691281110919103;463929975456932;190282776;$2,345.73 
7747454958579188;951237837217579;190344729;$1,635.42 
8521466789035073;380638802561469;190447533;$6,805.47 
7698438891830542;738688760362434;190598939;$9,355.41 
9000438894450800;943379878177510;190920517;$4,286.71 
4250851422472427;727734299005574;191035121;$1,032.74 
9157631351271161;759728221599405;191360774;$1,327.34 
6440584866771089;394910750012384;191616399;$1,542.85 
4546229983116036;547694813356296;191942435;$9,058.70 
2736617547073962;285711732511288;192107186;$1,543.57 
8533444828492981;535418942949407;192176401;$9,349.18 
3994194520347909;359388428755649;192353254;$3,455.51 
5105856688743969;377183724965673;192414285;$5,491.50 
9157631351271161;853612056901307;192417695;$8,334.11 
8566378080641143;896538767742639;192481358;$3,948.21 
5541395183996956;974656858657671;192710003;$5,750.10 
4859622894778061;678439494055172;192975852;$9,349.85 
4889662321952024;363149741262781;193355183;$6,763.66 
8899966626848798;106640837569075;193411978;$5,200.19 
6309985822581100;565892570268055;193743769;$3,436.72 
4666729645007204;380803685656239;193744896;$292.82 
2751117248379156;875491115257895;193805729;$6,758.36 
4392399978621871;522580500025958;193853116;$4,000.20 
8438266062800900;842505933666673;194036531;$503.99 
3485712884596740;959739868676270;194068728;$6,268.08 
3411932992156083;889149015866049;194181676;$591.03 
2220473151442652;826365641074972;194430001;$2,628.09 
9475254102502548;264286065998554;194483561;$2,634.40 
6300394454445362;720982943456687;194521264;$5,233.32 
6757708540719696;310408593665781;19455090;$6,031.87 
8152682211714970;636138226546550;194751521;$1,265.75 
3795519912322394;909365410352163;194798809;$3,598.59 
9608749015672155;335840307484924;194815951;$5,370.17 
8945950403241454;788745447619108;19505007;$9,450.36 
8521466789035073;380638802561469;195126807;$8,580.74 
5802100264078854;716836565085097;195274342;$35.20 
4024574857426990;998851207895607;195376906;$9,696.25 
8438266062800900;842505933666673;195458685;$2,086.09 
9530055567265932;844287147490718;195692453;$6,732.32 
2823611408737694;154911977053928;19591797;$9,609.23 
7698438891830542;738688760362434;195972719;$5,332.77 
4179279760897781;474050286649074;195982470;$7,757.74 
8433261972292764;628143683460644;196134031;$2,001.74 
7406707940860129;632286758017785;196155652;$1,816.49 
4250851422472427;106393906988510;196164116;$1,035.96 
1610948460071417;824244500720843;196203993;$8,274.55 
7625127785346362;416059521257908;196216410;$6,022.89 
7379030898414358;116378086010743;196282273;$1,009.65 
3434287859007579;832078616786073;19673863;$276.65 
2648568932855975;190022986120320;196839421;$9,427.63 
4076145806443696;740504853931594;19684775;$5,227.24 
8152682211714970;139231702453642;197095280;$6,621.68 
5486603385356888;691155060231312;197330040;$5,552.92 
5234134283459629;297050896884224;197585480;$5,596.68 
5981051024493490;319169296996002;197737081;$3,078.93 
5591382297193711;236739744283904;197999123;$565.61 
1597562806236324;430950491236174;198125102;$5,536.68 
8154430346872307;979318052403425;198276733;$7,493.81 
9521544803057782;853577032336614;198315018;$4,703.56 
1752399099241773;716572275194021;198569578;$9,483.85 
6565764558263582;829358843861391;198617613;$3,296.29 
3791620046086006;706669430680162;198690958;$877.84 
7560847758195309;818537532863427;199013467;$8,735.75 
3485712884596740;632853490628758;199052738;$5,614.62 
7815457073244155;761811570563787;199076013;$7,220.94 
2823611408737694;154911977053928;199277851;$6,443.75 
8595363567013110;600250119302707;199559587;$6,631.00 
2825135038372886;670215713110662;199753074;$8,661.46 
6615453145124024;695458120251748;199770401;$9,019.59 
7401837614886244;722866651626213;199775803;$3,478.56 
9521544803057782;853577032336614;199866613;$6,071.47 
4332314214213840;579038083119323;20018074;$4,153.71 
6973346358722060;482215238293803;200195786;$7,744.49 
8152682211714970;308267569730850;20029579;$2,687.96 
5712239123334089;612187715467321;200445843;$9,685.69 
3315476452598522;814674842368458;200451966;$4,199.02 
4598360301460306;174019075222558;200547120;$4,710.50 
8740138902269971;240262305729963;200708461;$2,636.12 
2746727737085052;239098032342698;200735800;$4,049.73 
9337546014653550;266380732389186;200736076;$2,824.73 
6939505697829067;947742048519091;201078712;$1,879.38 
9146165889109472;577939752955528;201087004;$8,081.06 
8154430346872307;951706970750552;201402081;$4,154.35 
3631451029324519;619568628761005;201438746;$1,231.30 
8794770655356905;787526598804583;201489272;$8,351.71 
4944602153321016;155975728540619;201987451;$8,111.81 
7147493666335695;780461095418667;202030289;$7,205.62 
2825135038372886;680901494595424;202142886;$4,980.12 
2216759190658902;990496413348754;202164367;$2,157.65 
2746727737085052;249670335730174;202297617;$7,073.14 
8882993538806283;839553638326868;20252159;$9,256.93 
4485558086433887;132734905481315;202705863;$3,879.46 
2615715363366688;304413973943839;202737260;$9,646.71 
8140603400482166;857817293508510;202771227;$9,963.58 
9622711018485219;302435109227142;202866029;$1,750.43 
8715892167347994;145458667361180;203042540;$2,912.86 
9622986661028330;374579859354093;203048626;$9,291.58 
7147493666335695;780461095418667;203175320;$5,393.90 
7270012938747336;756452024342274;203180126;$2,854.72 
9062930474612002;229538679475792;203218797;$7,172.64 
5541395183996956;394702070122857;203514393;$9,603.38 
4542531281056481;331415482616666;204042837;$3,512.50 
4886070735479043;864201619001346;204270159;$6,266.27 
3695472578476693;745797658522300;204338060;$7,778.23 
2220473151442652;872584362345482;204483967;$7,292.56 
2150967205701900;388523253318981;204561134;$7,209.58 
2288644236174010;263742358819576;204590392;$159.57 
3854475484041425;819140504303009;204797671;$4,244.65 
2615715363366688;304413973943839;204897475;$564.17 
4531550578439856;325282245447270;20497101;$9,597.17 
2027535380398890;322900694935168;205000617;$8,548.66 
8256748801741999;294268864707599;205077033;$5,247.94 
7753310921792756;852982420544651;205103062;$3,704.70 
9332774328429427;189089709678156;205388170;$7,901.24 
2617902740855249;243498831189362;205398689;$7,122.50 
7888940314409671;978564232881305;205600561;$9,874.60 
5450445793487059;912694348620397;205764935;$8,545.61 
3890673393288527;539287442376853;205851772;$7,875.48 
9622711018485219;302435109227142;205863357;$2,805.00 
3244588771316232;477839874488759;205952495;$7,235.27 
6389897657035339;273887609139086;205989956;$2,344.71 
9101590339767533;225173150999020;206008526;$9,603.55 
5712239123334089;612187715467321;206041901;$8,487.34 
2383457926673165;414811717904086;206128529;$3,111.35 
2904677152023567;518557815110350;206184774;$7,519.69 
1284168579731026;297029348703819;20630130;$9,105.69 
3411932992156083;878528396759742;206665045;$7,149.21 
1836557347004968;893220604851151;20668821;$5,795.63 
7316538666304326;484912711935739;206915406;$7,674.10 
1284955004859202;950618621036861;207541615;$7,600.72 
9171000759012274;826051532902447;207724001;$7,806.01 
9659360879547653;105053784921350;207768280;$4,862.21 
1066944444270042;723852308412493;207944140;$8,130.58 
2288082230772184;108837852345610;208082899;$9,047.22 
3411932992156083;878528396759742;208479465;$4,290.08 
2464363110532518;539371749209230;208703389;$9,115.82 
2115861402847893;160528606623344;208713860;$6,539.06 
6196984976717590;434676327155835;208718689;$9,350.64 
7599585676459465;434395706250573;208948016;$7,830.40 
8346525929282896;944505447447749;209157499;$2,203.18 
9593687031991166;911264945289378;209174150;$6,326.42 
9721235062491238;912411048111213;209199873;$1,767.24 
9475254102502548;264286065998554;209246230;$628.32 
6223405318658133;336481736351765;209282788;$957.27 
5486603385356888;691155060231312;209315717;$8,947.64 
3561065074196731;750255917126363;209453364;$2,869.51 
7739346058297978;552574607590421;209488323;$4,801.11 
3994194520347909;563416380810491;209655198;$2,253.77 
2020287887498511;410516011511118;209693905;$2,265.23 
3210965720837171;127861449687176;209877772;$7,449.59 
9512420469635768;233208912821010;209994626;$2,126.73 
2825135038372886;648969795803869;210123310;$5,229.71 
9440876562975848;741188829055038;210199427;$9,063.96 
2642231686843301;124879384803297;210242648;$8,440.05 
4808203841770139;721310284756150;210348453;$8,531.20 
4691678898842347;836109473583580;210376986;$329.73 
4392399978621871;522580500025958;210425908;$62.77 
1906395591595984;657572501234607;210528991;$6,161.37 
5736179454129751;634296823179323;210542053;$3,392.32 
1932846611440583;974332682791565;210694852;$6,812.16 
1725429061109700;583918098499906;210925384;$9,133.56 
9271782917171873;625791358289162;211029809;$80.81 
9622245278773899;358631020647839;21106548;$9,962.14 
8364121747716062;444716475059213;211065957;$1,755.12 
4751264658779305;994854494048927;211143049;$6,486.65 
3845158640724645;452893531604051;211200864;$1,536.21 
9649286083316432;893334197877900;211230118;$6,997.51 
6990182249931530;546689880902193;211241204;$3,445.52 
5855004520399102;724279941263998;211322910;$3,704.43 
8500279604235538;422904442437508;211589692;$8,037.93 
9174310255934385;197296856384818;211939723;$9,741.62 
4323596272548155;841905402684097;212126228;$6,269.32 
3956084511310188;500696895135307;212195335;$2,409.65 
8529837464675478;952337611227246;212458948;$9,296.04 
1284955004859202;707574380485112;212562284;$2,013.27 
3917129685283618;682945937386619;212647603;$479.97 
9337546014653550;168654481119868;213413526;$7,475.75 
8600772266383173;629243583727014;213462089;$3,870.25 
4751264658779305;994854494048927;213511839;$4,782.76 
6553626009150961;525196353273379;213602711;$9,311.28 
3845158640724645;968899760712833;213672384;$5,184.83 
8444566732945577;519444477513270;213881299;$2,702.15 
1194018520203733;696757624003780;214034647;$4,516.08 
7598040439247576;504167879648403;214093924;$2,268.22 
1668795860474753;386180827551531;214116202;$9,264.24 
5098260218607035;629124241577181;214205153;$4,240.35 
